Question	Text	ID	Domain	Type
turn left uhh thirty five degrees	turn left 35 degrees	w-turn_left_degrees (35)	response	tr
turn left uh <pause> thirty five degrees	turn left 35 degrees	w-turn_left_degrees (35)	response	tr
turn <pause> eighty degrees south	turn left 80 degrees	w-turn_left_degrees (80)	response	tr
turn left eighty degrees	turn left 80 degrees	w-turn_left_degrees (80)	response	tr
<pause> turn ten degrees right	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
turn right <pause> like <pause> ten degrees	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
<pause> turn right by ten degrees	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
turn right ten degrees	turn right 10 degrees	w-turn_right_degrees (10)	response	tr
turn right a hundred and thirty degrees	turn right 130 degrees	w-turn_right_degrees (130)	response	tr
turn right fifteen degrees	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
turn fifteen degrees right	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
turn fifteen degrees right	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
<pause> turn to the right fifteen degrees	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
<long pause> <sigh> turn fifteen degrees to your right>	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
turn fifteen degrees to your right	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
turn right fifteen degrees	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
turn t tur turn fifteen degrees to your right	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
<pause> turn right fifteen degrees	turn right 15 degrees	w-turn_right_degrees (15)	response	tr
robot <pause> turn right <pause> twenty degrees	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
<pause> turn twenty degrees to your right	turn right 20 degrees	w-turn_right_degrees (20)	response	tr
turn right <pause> twenty five degrees	turn right 25 degrees	w-turn_right_degrees (25)	response	tr
turn thirty degrees right	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
<pause> turn <pause> thirty degrees <pause> south	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
thirty degrees to your right	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
turn right thirty degrees	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
<pause> turn right <pause> by thirty degrees	turn right 30 degrees	w-turn_right_degrees (30)	response	tr
<pause> turn right forty degrees	turn right 40 degrees	w-turn_right_degrees (40)	response	tr
turn right fifty degrees	turn right 50 degrees	w-turn_right_degrees (50)	response	tr
turn sixty degrees right	turn right 60 degrees	w-turn_right_degrees (60)	response	tr
turn right uhhh <pause>sixty five degrees	turn right 65 degrees	w-turn_right_degrees (65)	response	tr
<pause> turn <pause> eighty degrees right	turn right 80 degrees	w-turn_right_degrees (80)	response	tr
<pause> turn right eighty degrees 	turn right 80 degrees	w-turn_right_degrees (80)	response	tr
turn right <pause> eighty degrees	turn right 80 degrees	w-turn_right_degrees (80)	response	tr
<pause> turn <pause> turn eighty five degrees right	turn right 85 degrees	w-turn_right_degrees (85)	response	tr
face northeast	turn to face northeast	w-turn_target (northeast)	response	tr
turn northwest	turn to face Northwest	w-turn_target (northwest)	response	tr
<pause> face northwest	turn to face northwest	w-turn_target (northwest)	response	tr
turn southeast	turn to face southeast	w-turn_target (southeast)	response	tr
robot face <pause> southwest	turn to face Southwest	w-turn_target (southwest)	response	tr
turn southwest	turn to face southwest	w-turn_target (southwest)	response	tr
turn left to look down the hallway	turn to face the left end of the hallway	w-turn_target (left end of the hallway)	response	tr
move toward the yellow cone	turn to face yellow cone	w-turn_target (yellow cone)	response	tr
robot turn forty five degrees	Which direction should I turn?  <beep>	r-clarify_turn_direction	response	req-clar
turn thirty degrees	Which direction should I turn?  <beep>	r-clarify_turn_direction	response	req-clar
make a ninety degree turn	Which direction should I turn?  <beep>	r-clarify_turn_direction	response	req-clar
go through the doorway	Which doorway?  <beep>	r-clarify_which_doorway	response	req-clar
move forward	You can tell me to move a certain distance or to move to an object.  <beep>	r-describe_capability_move	response	ack-try
turn left	You can tell me to turn a number of degrees or to face something.  <beep>	r-describe_capability_turn	response	ack-try
<long pause> turn right	You can tell me to turn a number of degrees or to face something.  <beep>	r-describe_capability_turn	response	ack-try
how many shovels do you see	"Can you describe it another way, using its color, size, or position?  <beep>"	r-clarify_describe_options	response	req-clar
<pause> can you move forward towards the orange object	How much closer should I get?  <beep>	r-clarify_distance_closer	response	req-clar
can you move <pause> east	How far to the East should I go?	r-clarify_distance_direction (East)	response	req-clar
 yes can you take a picture can you move forward to take a picture and then take a picture	How far forward should I go?  <beep>	r-clarify_distance_forward_go	response	req-clar
okay can you move back just a little	How much is a little bit?  <beep>	r-clarify_much_little_bit	response	req-clar
<pause> rotate right	How far should I rotate right? <beep>	r-clarify_rotate_right	response	req-clar
turn to your right <pause>	How far should I rotate right? <beep>	r-clarify_rotate_right	response	req-clar
can you take a picture in a thirty degree angle	Which direction should I turn?  <beep>	r-clarify_turn_direction	response	req-clar
can you move forward	I'm not sure where or when to stop moving forward.  <beep>	r-clarify_unsure_distance_move	response	req-clar
can you tell me the first object you see	I'm unsure which object you mean.  <beep>	r-clarify_unsure_object_meant	response	ack-can't
did you pass any cones	I'm not sure which object you are referring to. <beep>	r-clarify_unsure_object_refer	response	ack-can't
 can you move forward <pause> to take a picture to take a picture of the object	I'm not sure which object you are referring to. <beep>	r-clarify_unsure_object_refer	response	ack-can't
from this angle do you think there's some type of container that a soldier might be able to use to move things	I think you are more familiar with containers than I am.	r-describe_capability_familiarity (containers)	response	answer
how many doors did you pass	I think you are more familiar with doors than I am.	r-describe_capability_familiarity (doors)	response	answer
do you see any objects	There's too much lag in our communications for instantaneous instructions.  <beep>	r-describe_capability_instant_instructions	response	answer
did you pass any cones	"If you describe an object, you can help me to learn what it is.  <beep>"	r-describe_capability_learn_objects	response	req-clar
do you think there's uh some type of container that a soldier might be able to use to move things	I see objects all around me; I need your help to decide which are important. <beep>	r-describe_capability_objects	response	ack-can't
okay can you move back at least uh fff fifty yards	I'm not sure if I can move that far back. <beep>	r-describe_problem_move_back	response	ack-can't
okay can you move at least fifty feet forward	I'm not sure if I can move that far forward.  <beep>	r-describe_problem_move_forward	response	ack-can't
<pause> can you <small pause> go through <small pause> that opening	There's an obstruction preventing me from doing that.  <beep>	r-describe_problem_obstruction	response	ack-cant
is there anything that indicates that the environment has been recently occupied	Hmm. . .	r-feedback_hmm	response	answer
<pause> how far away are you from the object in front of you	I'm not sure.	r-feedback_unsure	response	answer
do you see <pause> any <pause> square containers	I'm not sure.	r-feedback_unsure	response	answer
do you see a yellow flashlight	I'm not sure.	r-feedback_unsure	response	answer
is it round	I'm not sure.	r-feedback_unsure	response	answer
can you t	Can you repeat that?  <beep>	r-request_repeat	response	req-repeat
can you do a twenty degree angle to the right	Can you rephrase that?  <beep>	r-request_rephrase	response	req-clar
<pause> could i get a picture	send image	w-image	response	tr
take a pic <cut off picture>	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a pict <picture>	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a pic <picture>	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
then take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
yes can you please send me a picture	send image	w-image	response	tr
can you take a photo of what you see	send image	w-image	response	tr
could you take a photo shot of where you are	send image	w-image	response	tr
can you take a picture	send image	w-image	response	tr
can you send a picture	send image	w-image	response	tr
<pause> can you take a picture	send image	w-image	response	tr
can you take a picture	send image	w-image	response	tr
can you send me another photo	send image	w-image	response	tr
can you take another pic <pause> picture	send image	w-image	response	tr
can you take a photo of where you are	send image	w-image	response	tr
can you a take a picture	send image	w-image	response	tr
can you take a picture	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a picture	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo of where you are	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can take another photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a picture	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
<pause> can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
 can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
can you take a photo	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture <unintelligible whisper>	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
<pause> robot take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture of the object	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and tas take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
send a picture	send image	w-image	response	tr
robot send a picture	send image	w-image	response	tr
send a picture	send image	w-image	response	tr
and send another pic picture	send image	w-image	response	tr
sent a picture	send image	w-image	response	tr
send a picture	send image	w-image	response	tr
send a picture when done	send image	w-image	response	tr
and send a picture	send image	w-image	response	tr
send a pic picture	send image	w-image	response	tr
robot send a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
send a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and send a pic picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
<pause> send a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
send a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
send a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
send a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
robot take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture 	send image	w-image	response	tr
<pause> robot take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
t take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take another picture	send image	w-image	response	tr
take a pic <picture>	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
 take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
 take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
send a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
and take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
<pause> take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take photo	send image	w-image	response	tr
take photo	send image	w-image	response	tr
take photo	send image	w-image	response	tr
take photo	send image	w-image	response	tr
take photo	send image	w-image	response	tr
take photo	send image	w-image	response	tr
take photo	send image	w-image	response	tr
take photo	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture 	send image	w-image	response	tr
<pause> take a photo	send image	w-image	response	tr
take another picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a pictu <picture>	send image	w-image	response	tr
take another picture	send image	w-image	response	tr
take another picture	send image	w-image	response	tr
take another picture	send image	w-image	response	tr
take another picture	send image	w-image	response	tr
take another pictu <picture> 	send image	w-image	response	tr
take another photo	send image	w-image	response	tr
take another photo	send image	w-image	response	tr
take a photo	send image	w-image	response	tr
and take a photo	send image	w-image	response	tr
take a photo	send image	w-image	response	tr
take a picture <pause> in front of you	send image	w-image	response	tr
take a photo	send image	w-image	response	tr
and take a photo	send image	w-image	response	tr
and take a photo	send image	w-image	response	tr
take a picture	send image	w-image	response	tr
take a photo	send image	w-image	response	tr
take a photo	send image	w-image	response	tr
and take a photo	send image	w-image	response	tr
take a photo	send image	w-image	response	tr
<pause> take a photo	send image	w-image	response	tr
take a photo	send image	w-image	response	tr
robot go forward <pause> ten feet	move forward 10 feet	w-move_10feet	response	tr
move forward <pause> ten feet	move forward 10 feet	w-move_10feet	response	tr
move forward <pause> about ten feet	move forward 10 feet	w-move_10feet	response	tr
hm move forward ten feet	move forward 10 feet	w-move_10feet	response	tr
robot move forward <pause> ten feet	move forward 10 feet	w-move_10feet	response	tr
uh move forward ten feet to	move forward 10 feet	w-move_10feet	response	tr
move forward <pause> uhhh <pause> and slightly right ten feet	move forward 10 feet	w-move_10feet	response	tr
move forward <pause> ten feet	move forward 10 feet	w-move_10feet	response	tr
move forward uhh ten feet	move forward 10 feet	w-move_10feet	response	tr
uhhh go forward ten feet	move forward 10 feet	w-move_10feet	response	tr
okay move forward ten feet	move forward 10 feet	w-move_10feet	response	tr
move forward t uhh ten feet	move forward 10 feet	w-move_10feet	response	tr
move forward ten feet	move forward 10 feet	w-move_10feet	response	tr
move forward ten feet	move forward 10 feet	w-move_10feet	response	tr
move <pause> one foot forward	move forward 1 foot	w-move_1foot	response	tr
move forward one foot	move forward 1 foot	w-move_1foot	response	tr
move one foot forward	move forward 1 foot	w-move_1foot	response	tr
<pause> move forward one foot	move forward 1 foot	w-move_1foot	response	tr
 can you take <clears throat> can you take sss several <pause> sss steps forward uh just one feet	move forward 1 foot	w-move_1foot	response	tr
can you move forward <pause> one feet	move forward 1 foot	w-move_1foot	response	tr
robot move forward one feet	move forward 1 foot	w-move_1foot	response	tr
robot move forward one foot	move forward 1 foot	w-move_1foot	response	tr
robot move forward one foot	move forward 1 foot	w-move_1foot	response	tr
robot move forward one foot	move forward 1 foot	w-move_1foot	response	tr
robot move forward one foot	move forward 1 foot	w-move_1foot	response	tr
robot move forward one foot	move forward 1 foot	w-move_1foot	response	tr
move one foot closer	move forward 1 foot	w-move_1foot	response	tr
<sigh> travel one foot <pause>	move forward 1 foot	w-move_1foot	response	tr
move forward one foot	move forward 1 foot	w-move_1foot	response	tr
move forward one foot	move forward 1 foot	w-move_1foot	response	tr
move forward about a foot	move forward 1 foot	w-move_1foot	response	tr
move forward two feet	move forward 2 feet	w-move_2feet	response	tr
<pause> move forward <pause> two feet	move forward 2 feet	w-move_2feet	response	tr
"can you move forward <pause, tapping> two <long pause> two feet <pause> towards the door"	move forward 2 feet	w-move_2feet	response	tr
can you move two more feet towards the white door	move forward 2 feet	w-move_2feet	response	tr
can you move <pause> two feet towards the white door	move forward 2 feet	w-move_2feet	response	tr
can you move <long pause> two feet forward	move forward 2 feet	w-move_2feet	response	tr
can you move forward maybe two feet	move forward 2 feet	w-move_2feet	response	tr
robot move forward <pause> two feet	move forward 2 feet	w-move_2feet	response	tr
move two feet forward	move forward 2 feet	w-move_2feet	response	tr
what about move two feet closer	move forward 2 feet	w-move_2feet	response	tr
move forward two feeet	move forward 2 feet	w-move_2feet	response	tr
robot move forward two feet	move forward 2 feet	w-move_2feet	response	tr
travel two feet	move forward 2 feet	w-move_2feet	response	tr
travel two feet	move forward 2 feet	w-move_2feet	response	tr
move forward <pause> two feet	move forward 2 feet	w-move_2feet	response	tr
<pause> move two more feet	move forward 2 feet	w-move_2feet	response	tr
move three feet forward	move forward 3 feet	w-move_3feet	response	tr
and move three feet forward	move forward 3 feet	w-move_3feet	response	tr
and move three feet forward	move forward 3 feet	w-move_3feet	response	tr
move <pause> forward <pause> three feet	move forward 3 feet	w-move_3feet	response	tr
move forward three feet	move forward 3 feet	w-move_3feet	response	tr
move forward three feet	move forward 3 feet	w-move_3feet	response	tr
<pause> robot move <pause> three feet past the doorway	move forward 3 feet	w-move_3feet	response	tr
and proceed forward <pause> three feet	move forward 3 feet	w-move_3feet	response	tr
robot move forward three feet <pause>	move forward 3 feet	w-move_3feet	response	tr
move forward three feet	move forward 3 feet	w-move_3feet	response	tr
and travel three feet	move forward 3 feet	w-move_3feet	response	tr
travel three feet	move forward 3 feet	w-move_3feet	response	tr
travel three feet 	move forward 3 feet	w-move_3feet	response	tr
and travel three feet	move forward 3 feet	w-move_3feet	response	tr
move forward three feet	move forward 3 feet	w-move_3feet	response	tr
move three feet	move forward 3 feet	w-move_3feet	response	tr
move forward <pause> three feet	move forward 3 feet	w-move_3feet	response	tr
move forward three feet	move forward 3 feet	w-move_3feet	response	tr
go forward about three feet	move forward 3 feet	w-move_3feet	response	tr
<pause> robot move forward <pause> five ff feet	move forward 5 feet	w-move_5feet	response	tr
<pause> robot go forward five feet	move forward 5 feet	w-move_5feet	response	tr
<pause> and move forward five feet	move forward 5 feet	w-move_5feet	response	tr
and move forward five feet	move forward 5 feet	w-move_5feet	response	tr
robot move forward five feet	move forward 5 feet	w-move_5feet	response	tr
robot move forward <pause> five feet	move forward 5 feet	w-move_5feet	response	tr
robot move forward five feet	move forward 5 feet	w-move_5feet	response	tr
robot move forward <pause> five feet	move forward 5 feet	w-move_5feet	response	tr
move down the hall five feet	move forward 5 feet	w-move_5feet	response	tr
uh move um five feet	move forward 5 feet	w-move_5feet	response	tr
robot move forward uh five feet	move forward 5 feet	w-move_5feet	response	tr
move forward five feet	move forward 5 feet	w-move_5feet	response	tr
and travel <pause> five feet	move forward 5 feet	w-move_5feet	response	tr
